memset = .init:0x80003100; // type:function size:0x30 scope:global
lbl_800BB8A0 = .sdata:0x800BB8A0; // type:object size:0x8
lbl_800BB8A8 = .sdata:0x800BB8A8; // type:object size:0x8
lbl_800BB8B0 = .sdata:0x800BB8B0; // type:object size:0x8
lbl_800BB8B8 = .sdata:0x800BB8B8; // type:object size:0x8
lbl_800BB8C0 = .sdata:0x800BB8C0; // type:object size:0x8
lbl_800BB8C8 = .sdata:0x800BB8C8; // type:object size:0x8
lbl_800BB8D0 = .sdata:0x800BB8D0; // type:object size:0x8
lbl_800BB8D8 = .sdata:0x800BB8D8; // type:object size:0x8
lbl_800BB8E0 = .sdata:0x800BB8E0; // type:object size:0x8
__OSVersion = .sdata:0x800BB8E8; // type:object size:0x4 scope:global data:4byte
@97 = .sdata:0x800BB8EC; // type:object size:0x6 scope:local data:string
lbl_800BB8F4 = .sdata:0x800BB8F4; // type:object size:0x4 data:string
lbl_800BB8F8 = .sdata:0x800BB8F8; // type:object size:0x8 data:4byte
__OSArenaLo = .sdata:0x800BB900; // type:object size:0x4 scope:local data:4byte
lbl_800BB908 = .sdata:0x800BB908; // type:object size:0x4 data:4byte
@76 = .sdata:0x800BB90C; // type:object size:0x2 scope:local data:string
lbl_800BB910 = .sdata:0x800BB910; // type:object size:0x8 data:2byte
SwitchThreadCallback = .sdata:0x800BB918; // type:object size:0x4 scope:local data:4byte
lbl_800BB920 = .sdata:0x800BB920; // type:object size:0x4 data:4byte
lbl_800BB924 = .sdata:0x800BB924; // type:object size:0x4 data:4byte
lbl_800BB928 = .sdata:0x800BB928; // type:object size:0x4 data:4byte
lbl_800BB92C = .sdata:0x800BB92C; // type:object size:0x4 data:4byte
lbl_800BB930 = .sdata:0x800BB930; // type:object size:0x4 data:4byte
lbl_800BB934 = .sdata:0x800BB934; // type:object size:0x4 data:4byte
lbl_800BB938 = .sdata:0x800BB938; // type:object size:0x4
lbl_800BB93C = .sdata:0x800BB93C; // type:object size:0x4
__SIVersion = .sdata:0x800BB940; // type:object size:0x4 scope:global data:4byte
lbl_800BB948 = .sdata:0x800BB948; // type:object size:0x4 data:4byte
lbl_800BB94C = .sdata:0x800BB94C; // type:object size:0xC
lbl_800BB958 = .sdata:0x800BB958; // type:object size:0x8 data:4byte
lbl_800BB960 = .sdata:0x800BB960; // type:object size:0xC
lbl_800BB96C = .sdata:0x800BB96C; // type:object size:0x8 data:float
lbl_800BB974 = .sdata:0x800BB974; // type:object size:0x4 data:float
lbl_800BB978 = .sdata:0x800BB978; // type:object size:0x8 data:4byte
lbl_800BB980 = .sdata:0x800BB980; // type:object size:0x8
lbl_800BB988 = .sdata:0x800BB988; // type:object size:0x8 data:4byte
lbl_800BB990 = .sdata:0x800BB990; // type:object size:0x1 data:byte
lbl_800BB9A0 = .sbss:0x800BB9A0; // type:object size:0x4 data:4byte
lbl_800BB9A4 = .sbss:0x800BB9A4; // type:object size:0x4 data:4byte
lbl_800BB9A8 = .sbss:0x800BB9A8; // type:object size:0x4 data:4byte
lbl_800BB9AC = .sbss:0x800BB9AC; // type:object size:0x4 data:4byte
lbl_800BB9B0 = .sbss:0x800BB9B0; // type:object size:0x4 data:4byte
lbl_800BB9B4 = .sbss:0x800BB9B4; // type:object size:0x4 data:4byte
lbl_800BB9B8 = .sbss:0x800BB9B8; // type:object size:0x4 data:4byte
lbl_800BB9BC = .sbss:0x800BB9BC; // type:object size:0x4 data:4byte
lbl_800BB9C0 = .sbss:0x800BB9C0; // type:object size:0x4 data:4byte
lbl_800BB9C4 = .sbss:0x800BB9C4; // type:object size:0x4 data:4byte
lbl_800BB9C8 = .sbss:0x800BB9C8; // type:object size:0x8 data:4byte
lbl_800BB9D0 = .sbss:0x800BB9D0; // type:object size:0x8 data:4byte
__global_destructor_chain = .sbss:0x800BB9D8; // type:object size:0x4 scope:global data:4byte
__aborting = .sbss:0x800BB9E0; // type:object size:0x4 scope:global data:4byte
__atexit_curr_func = .sbss:0x800BB9E4; // type:object size:0x4 scope:local data:4byte
__stdio_exit = .sbss:0x800BB9E8; // type:object size:0x4 scope:global data:4byte
__console_exit = .sbss:0x800BB9EC; // type:object size:0x4 scope:global data:4byte
init$193 = .sbss:0x800BB9F0; // type:object size:0x1 data:byte
errno = .sbss:0x800BB9F8; // type:object size:0x4 data:4byte
initialized$16 = .sbss:0x800BBA00; // type:object size:0x4 data:4byte
zero = .sbss:0x800BBA08; // type:object size:0x8 scope:local data:double
zero = .sbss:0x800BBA10; // type:object size:0x8 scope:local data:double
__AIS_Callback = .sbss:0x800BBA18; // type:object size:0x4 data:4byte
__AID_Callback = .sbss:0x800BBA1C; // type:object size:0x4 data:4byte
__CallbackStack = .sbss:0x800BBA20; // type:object size:0x4 data:4byte
__OldStack = .sbss:0x800BBA24; // type:object size:0x4 data:4byte
__AI_init_flag = .sbss:0x800BBA28; // type:object size:0x4 data:4byte
__AID_Active = .sbss:0x800BBA2C; // type:object size:0x4 data:4byte
bound_32KHz = .sbss:0x800BBA30; // type:object size:0x8 data:4byte
bound_48KHz = .sbss:0x800BBA38; // type:object size:0x8 data:4byte
min_wait = .sbss:0x800BBA40; // type:object size:0x8 data:4byte
max_wait = .sbss:0x800BBA48; // type:object size:0x8 data:4byte
buffer = .sbss:0x800BBA50; // type:object size:0x8 data:4byte
__AR_Callback = .sbss:0x800BBA58; // type:object size:0x4 data:4byte
__AR_Size = .sbss:0x800BBA5C; // type:object size:0x4 data:4byte
__AR_InternalSize = .sbss:0x800BBA60; // type:object size:0x4 data:4byte
__AR_ExpansionSize = .sbss:0x800BBA64; // type:object size:0x4 data:4byte
__AR_StackPointer = .sbss:0x800BBA68; // type:object size:0x4 data:4byte
__AR_FreeBlocks = .sbss:0x800BBA6C; // type:object size:0x4 data:4byte
__AR_BlockLength = .sbss:0x800BBA70; // type:object size:0x4 data:4byte
__AR_init_flag = .sbss:0x800BBA74; // type:object size:0x4 data:4byte
__ARQRequestQueueHi = .sbss:0x800BBA78; // type:object size:0x4 data:4byte
__ARQRequestTailHi = .sbss:0x800BBA7C; // type:object size:0x4 data:4byte
__ARQRequestQueueLo = .sbss:0x800BBA80; // type:object size:0x4 data:4byte
__ARQRequestTailLo = .sbss:0x800BBA84; // type:object size:0x4 data:4byte
__ARQRequestPendingHi = .sbss:0x800BBA88; // type:object size:0x4 data:4byte
__ARQRequestPendingLo = .sbss:0x800BBA8C; // type:object size:0x4 data:4byte
__ARQCallbackHi = .sbss:0x800BBA90; // type:object size:0x4 data:4byte
__ARQCallbackLo = .sbss:0x800BBA94; // type:object size:0x4 data:4byte
__ARQChunkSize = .sbss:0x800BBA98; // type:object size:0x4 data:4byte
__ARQ_init_flag = .sbss:0x800BBA9C; // type:object size:0x4 data:4byte
__AXCallbackStack = .sbss:0x800BBAA0; // type:object size:0x4 data:4byte
__AXCallbackAuxA = .sbss:0x800BBAA8; // type:object size:0x4 data:4byte
__AXCallbackAuxB = .sbss:0x800BBAAC; // type:object size:0x4 data:4byte
__AXContextAuxA = .sbss:0x800BBAB0; // type:object size:0x4 data:4byte
__AXContextAuxB = .sbss:0x800BBAB4; // type:object size:0x4 data:4byte
__AXAuxADspWrite = .sbss:0x800BBAB8; // type:object size:0x4 data:4byte
__AXAuxADspRead = .sbss:0x800BBABC; // type:object size:0x4 data:4byte
__AXAuxBDspWrite = .sbss:0x800BBAC0; // type:object size:0x4 data:4byte
__AXAuxBDspRead = .sbss:0x800BBAC4; // type:object size:0x4 data:4byte
__AXAuxDspWritePosition = .sbss:0x800BBAC8; // type:object size:0x4 data:4byte
__AXAuxDspReadPosition = .sbss:0x800BBACC; // type:object size:0x4 data:4byte
__AXAuxDspWritePositionDpl2 = .sbss:0x800BBAD0; // type:object size:0x4 data:4byte
__AXAuxDspReadPositionDpl2 = .sbss:0x800BBAD4; // type:object size:0x4 data:4byte
__AXAuxCpuReadWritePosition = .sbss:0x800BBAD8; // type:object size:0x4 data:4byte
__AXCommandListPosition = .sbss:0x800BBAE0; // type:object size:0x4 data:4byte
__AXClWrite = .sbss:0x800BBAE4; // type:object size:0x4 data:4byte
__AXCommandListCycles = .sbss:0x800BBAE8; // type:object size:0x4 data:4byte
__AXCompressor = .sbss:0x800BBAEC; // type:object size:0x4 data:4byte
__AXClMode = .sbss:0x800BBAF0; // type:object size:0x4 data:4byte
__AXOutFrame = .sbss:0x800BBAF8; // type:object size:0x4 data:4byte
__AXOutDspReady = .sbss:0x800BBAFC; // type:object size:0x4 data:4byte
__AXOsTime = .sbss:0x800BBB00; // type:object size:0x8 data:4byte
__AXUserFrameCallback = .sbss:0x800BBB08; // type:object size:0x4 data:4byte
__AXDSPInitFlag = .sbss:0x800BBB0C; // type:object size:0x4 data:4byte
__AXDSPDoneFlag = .sbss:0x800BBB10; // type:object size:0x4 data:4byte
__AXDebugSteppingMode = .sbss:0x800BBB14; // type:object size:0x4 data:4byte
__AXOutThreadQueue = .sbss:0x800BBB18; // type:object size:0x8
__AXSpbAL = .sbss:0x800BBB20; // type:object size:0x4 data:4byte
__AXSpbAR = .sbss:0x800BBB24; // type:object size:0x4 data:4byte
__AXSpbAS = .sbss:0x800BBB28; // type:object size:0x4 data:4byte
__AXSpbAAL = .sbss:0x800BBB2C; // type:object size:0x4 data:4byte
__AXSpbAAR = .sbss:0x800BBB30; // type:object size:0x4 data:4byte
__AXSpbAAS = .sbss:0x800BBB34; // type:object size:0x4 data:4byte
__AXSpbABL = .sbss:0x800BBB38; // type:object size:0x4 data:4byte
__AXSpbABR = .sbss:0x800BBB3C; // type:object size:0x4 data:4byte
__AXSpbABS = .sbss:0x800BBB40; // type:object size:0x4 data:4byte
__AXMaxDspCycles = .sbss:0x800BBB48; // type:object size:0x4 data:4byte
__AXRecDspCycles = .sbss:0x800BBB4C; // type:object size:0x4 data:4byte
__AXNumVoices = .sbss:0x800BBB50; // type:object size:0x4 data:4byte
__AXProfile = .sbss:0x800BBB58; // type:object size:0x4 data:4byte
__AXMaxProfiles = .sbss:0x800BBB5C; // type:object size:0x4 data:4byte
__AXCurrentProfile = .sbss:0x800BBB60; // type:object size:0x4 data:4byte
__AXProfileInitialized = .sbss:0x800BBB64; // type:object size:0x4 data:4byte
__CARDEncode = .sbss:0x800BBB68; // type:object size:0x2 data:2byte
__DBInterface = .sbss:0x800BBB70; // type:object size:0x4 scope:global data:4byte
DBVerbose = .sbss:0x800BBB74; // type:object size:0x4 scope:global data:4byte
__DSP_init_flag = .sbss:0x800BBB78; // type:object size:0x4 data:4byte
__DSP_rude_task_pending = .sbss:0x800BBB80; // type:object size:0x4 data:4byte
__DSP_rude_task = .sbss:0x800BBB84; // type:object size:0x4 data:4byte
__DSP_tmp_task = .sbss:0x800BBB88; // type:object size:0x4 data:4byte
__DSP_last_task = .sbss:0x800BBB8C; // type:object size:0x4 data:4byte
__DSP_first_task = .sbss:0x800BBB90; // type:object size:0x4 data:4byte
__DSP_curr_task = .sbss:0x800BBB94; // type:object size:0x4 data:4byte
StopAtNextInt = .sbss:0x800BBB98; // type:object size:0x4 scope:local data:4byte
LastLength = .sbss:0x800BBB9C; // type:object size:0x4 data:4byte
Callback = .sbss:0x800BBBA0; // type:object size:0x4 scope:local data:4byte
ResetCoverCallback = .sbss:0x800BBBA4; // type:object size:0x4 data:4byte
LastResetEnd = .sbss:0x800BBBA8; // type:object size:0x8 scope:local data:4byte
ResetOccurred = .sbss:0x800BBBB0; // type:object size:0x4 scope:local data:4byte
WaitingCoverClose = .sbss:0x800BBBB4; // type:object size:0x4 scope:local data:4byte
Breaking = .sbss:0x800BBBB8; // type:object size:0x4 data:4byte
WorkAroundType = .sbss:0x800BBBBC; // type:object size:0x4 scope:local data:4byte
WorkAroundSeekLocation = .sbss:0x800BBBC0; // type:object size:0x4 scope:local data:4byte
LastReadFinished = .sbss:0x800BBBC8; // type:object size:0x8 data:4byte
LastReadIssued = .sbss:0x800BBBD0; // type:object size:0x8 data:4byte
LastCommandWasRead = .sbss:0x800BBBD8; // type:object size:0x4 data:4byte
NextCommandNumber = .sbss:0x800BBBDC; // type:object size:0x4 scope:local data:4byte
BootInfo = .sbss:0x800BBBE0; // type:object size:0x4 scope:local data:4byte
FstStart = .sbss:0x800BBBE4; // type:object size:0x4 scope:local data:4byte
FstStringStart = .sbss:0x800BBBE8; // type:object size:0x4 scope:local data:4byte
MaxEntryNum = .sbss:0x800BBBEC; // type:object size:0x4 scope:local data:4byte
currentDirectory = .sbss:0x800BBBF0; // type:object size:0x4 data:4byte
__DVDLongFileNameFlag = .sbss:0x800BBBF4; // type:object size:0x4 scope:global data:4byte
__DVDThreadQueue = .sbss:0x800BBBF8; // type:object size:0x8 scope:global
executing = .sbss:0x800BBC00; // type:object size:0x4 scope:local data:4byte
IDShouldBe = .sbss:0x800BBC04; // type:object size:0x4 scope:local data:4byte
bootInfo = .sbss:0x800BBC08; // type:object size:0x4 scope:local data:4byte
PauseFlag = .sbss:0x800BBC0C; // type:object size:0x4 scope:local data:4byte
PausingFlag = .sbss:0x800BBC10; // type:object size:0x4 scope:local data:4byte
AutoFinishing = .sbss:0x800BBC14; // type:object size:0x4 data:4byte
FatalErrorFlag = .sbss:0x800BBC18; // type:object size:0x4 scope:local data:4byte
CurrCommand = .sbss:0x800BBC1C; // type:object size:0x4 scope:local data:4byte
Canceling = .sbss:0x800BBC20; // type:object size:0x4 data:4byte
CancelCallback = .sbss:0x800BBC24; // type:object size:0x4 data:4byte
ResumeFromHere = .sbss:0x800BBC28; // type:object size:0x4 scope:local data:4byte
CancelLastError = .sbss:0x800BBC2C; // type:object size:0x4 scope:local data:4byte
LastError = .sbss:0x800BBC30; // type:object size:0x4 data:4byte
NumInternalRetry = .sbss:0x800BBC34; // type:object size:0x4 data:4byte
ResetRequired = .sbss:0x800BBC38; // type:object size:0x4 scope:local data:4byte
FirstTimeInBootrom = .sbss:0x800BBC3C; // type:object size:0x4 scope:local data:4byte
DVDInitialized = .sbss:0x800BBC40; // type:object size:0x4 scope:local data:4byte
LastState = .sbss:0x800BBC44; // type:object size:0x4 data:4byte
FatalFunc = .sbss:0x800BBC48; // type:object size:0x4 data:4byte
status = .sbss:0x800BBC50; // type:object size:0x4 data:4byte
bb2 = .sbss:0x800BBC54; // type:object size:0x4 scope:local data:4byte
idTmp = .sbss:0x800BBC58; // type:object size:0x4 scope:local data:4byte
IDSerialPort1 = .sbss:0x800BBC60; // type:object size:0x4 scope:local data:4byte
Chan = .sbss:0x800BBC68; // type:object size:0x4 data:4byte
Dev = .sbss:0x800BBC6C; // type:object size:0x4 data:4byte
Enabled = .sbss:0x800BBC70; // type:object size:0x4 data:4byte
BarnacleEnabled = .sbss:0x800BBC74; // type:object size:0x4 data:4byte
__piReg = .sbss:0x800BBC78; // type:object size:0x4 scope:global data:4byte
__cpReg = .sbss:0x800BBC7C; // type:object size:0x4 scope:global data:4byte
__peReg = .sbss:0x800BBC80; // type:object size:0x4 scope:global data:4byte
__memReg = .sbss:0x800BBC84; // type:object size:0x4 scope:global data:4byte
lbl_800BBC88 = .sbss:0x800BBC88; // type:object size:0x8 data:4byte
lbl_800BBC90 = .sbss:0x800BBC90; // type:object size:0x4 data:4byte
lbl_800BBC94 = .sbss:0x800BBC94; // type:object size:0x4 data:4byte
lbl_800BBC98 = .sbss:0x800BBC98; // type:object size:0x4 data:4byte
resetFuncRegistered$63 = .sbss:0x800BBC9C; // type:object size:0x4 scope:local data:4byte
lbl_800BBCA0 = .sbss:0x800BBCA0; // type:object size:0x4 data:4byte
lbl_800BBCA4 = .sbss:0x800BBCA4; // type:object size:0x4 data:4byte
lbl_800BBCA8 = .sbss:0x800BBCA8; // type:object size:0x4 data:4byte
lbl_800BBCAC = .sbss:0x800BBCAC; // type:object size:0x1 data:byte
lbl_800BBCB0 = .sbss:0x800BBCB0; // type:object size:0x4 data:4byte
lbl_800BBCB4 = .sbss:0x800BBCB4; // type:object size:0x4 data:4byte
lbl_800BBCB8 = .sbss:0x800BBCB8; // type:object size:0x8 data:4byte
lbl_800BBCC0 = .sbss:0x800BBCC0; // type:object size:0x4 data:4byte
lbl_800BBCC4 = .sbss:0x800BBCC4; // type:object size:0x4 data:4byte
lbl_800BBCC8 = .sbss:0x800BBCC8; // type:object size:0x1 data:byte
lbl_800BBCCC = .sbss:0x800BBCCC; // type:object size:0xC
lbl_800BBCD8 = .sbss:0x800BBCD8; // type:object size:0x4 data:4byte
lbl_800BBCDC = .sbss:0x800BBCDC; // type:object size:0x4 data:4byte
lbl_800BBCE0 = .sbss:0x800BBCE0; // type:object size:0x8 data:4byte
BootInfo = .sbss:0x800BBCE8; // type:object size:0x4 scope:local data:4byte
BI2DebugFlag = .sbss:0x800BBCEC; // type:object size:0x4 scope:local data:4byte
BI2DebugFlagHolder = .sbss:0x800BBCF0; // type:object size:0x4 scope:local data:4byte
__OSIsGcam = .sbss:0x800BBCF4; // type:object size:0x4 scope:weak data:4byte
ZeroF = .sbss:0x800BBCF8; // type:object size:0x8 scope:local data:double
ZeroPS = .sbss:0x800BBD00; // type:object size:0x8 scope:local
AreWeInitialized = .sbss:0x800BBD08; // type:object size:0x4 scope:local data:4byte
OSExceptionTable = .sbss:0x800BBD0C; // type:object size:0x4 scope:local data:4byte
__OSSavedRegionEnd = .sbss:0x800BBD10; // type:object size:0x4 scope:global data:4byte
__OSSavedRegionStart = .sbss:0x800BBD14; // type:object size:0x4 scope:global data:4byte
__OSInIPL = .sbss:0x800BBD18; // type:object size:0x4 scope:global data:4byte
__OSStartTime = .sbss:0x800BBD20; // type:object size:0x8 scope:global data:4byte
AlarmQueue = .sbss:0x800BBD28; // type:object size:0x8 scope:local data:4byte
lbl_800BBD30 = .sbss:0x800BBD30; // type:object size:0x4 data:4byte
lbl_800BBD34 = .sbss:0x800BBD34; // type:object size:0x4 data:4byte
lbl_800BBD38 = .sbss:0x800BBD38; // type:object size:0x4 data:4byte
lbl_800BBD3C = .sbss:0x800BBD3C; // type:object size:0x4 data:4byte
__OSArenaHi = .sbss:0x800BBD40; // type:object size:0x4 scope:local data:4byte
lbl_800BBD48 = .sbss:0x800BBD48; // type:object size:0x4 data:4byte
lbl_800BBD4C = .sbss:0x800BBD4C; // type:object size:0x4 data:4byte
lbl_800BBD50 = .sbss:0x800BBD50; // type:object size:0x4 data:4byte
lbl_800BBD54 = .sbss:0x800BBD54; // type:object size:0x4 data:4byte
InterruptHandlerTable = .sbss:0x800BBD58; // type:object size:0x4 scope:local data:4byte
__OSLastInterruptSrr0 = .sbss:0x800BBD5C; // type:object size:0x4 scope:global data:4byte
__OSLastInterrupt = .sbss:0x800BBD60; // type:object size:0x2 scope:global data:2byte
__OSLastInterruptTime = .sbss:0x800BBD68; // type:object size:0x8 scope:global data:4byte
lbl_800BBD70 = .sbss:0x800BBD70; // type:object size:0x4 data:4byte
lbl_800BBD74 = .sbss:0x800BBD74; // type:object size:0x4 data:4byte
lbl_800BBD78 = .sbss:0x800BBD78; // type:object size:0x8 data:4byte
ResetFunctionQueue = .sbss:0x800BBD80; // type:object size:0x8 scope:local data:4byte
lbl_800BBD88 = .sbss:0x800BBD88; // type:object size:0x4 data:4byte
lbl_800BBD8C = .sbss:0x800BBD8C; // type:object size:0x4 data:4byte
lbl_800BBD90 = .sbss:0x800BBD90; // type:object size:0x8 data:4byte
lbl_800BBD98 = .sbss:0x800BBD98; // type:object size:0x4 data:4byte
lbl_800BBD9C = .sbss:0x800BBD9C; // type:object size:0x4 data:4byte
lbl_800BBDA0 = .sbss:0x800BBDA0; // type:object size:0x4 data:4byte
lbl_800BBDA4 = .sbss:0x800BBDA4; // type:object size:0x4 data:4byte
RunQueueBits = .sbss:0x800BBDA8; // type:object size:0x4 scope:local data:4byte
RunQueueHint = .sbss:0x800BBDAC; // type:object size:0x4 scope:local data:4byte
Reschedule = .sbss:0x800BBDB0; // type:object size:0x4 scope:local data:4byte
Debug_BBA = .sbss:0x800BBDB8; // type:object size:0x1 scope:local data:byte
lbl_800BBDC0 = .sbss:0x800BBDC0; // type:object size:0x4 data:4byte
lbl_800BBDC4 = .sbss:0x800BBDC4; // type:object size:0x4 data:4byte
lbl_800BBDC8 = .sbss:0x800BBDC8; // type:object size:0x4 data:4byte
lbl_800BBDCC = .sbss:0x800BBDCC; // type:object size:0x4 data:4byte
lbl_800BBDD0 = .sbss:0x800BBDD0; // type:object size:0x4 data:4byte
lbl_800BBDD4 = .sbss:0x800BBDD4; // type:object size:0x4 data:4byte
lbl_800BBDD8 = .sbss:0x800BBDD8; // type:object size:0x4 data:4byte
lbl_800BBDDC = .sbss:0x800BBDDC; // type:object size:0x4 data:4byte
lbl_800BBDE0 = .sbss:0x800BBDE0; // type:object size:0x4 data:4byte
__PADSpec = .sbss:0x800BBDE4; // type:object size:0x4 scope:global data:4byte
lbl_800BBDE8 = .sbss:0x800BBDE8; // type:object size:0x4
cmdTypeAndStatus$371 = .sbss:0x800BBDEC; // type:object size:0x4 scope:local
lbl_800BBDF0 = .sbss:0x800BBDF0; // type:object size:0x8 data:4byte
SamplingRate = .sbss:0x800BBDF8; // type:object size:0x4 scope:local data:4byte
lbl_800BBE00 = .sbss:0x800BBE00; // type:object size:0x4 data:4byte
lbl_800BBE04 = .sbss:0x800BBE04; // type:object size:0x4 data:4byte
lbl_800BBE08 = .sbss:0x800BBE08; // type:object size:0x4 data:4byte
lbl_800BBE0C = .sbss:0x800BBE0C; // type:object size:0x8
lbl_800BBE14 = .sbss:0x800BBE14; // type:object size:0x4 data:4byte
lbl_800BBE18 = .sbss:0x800BBE18; // type:object size:0x4 data:4byte
lbl_800BBE1C = .sbss:0x800BBE1C; // type:object size:0x4 data:4byte
lbl_800BBE20 = .sbss:0x800BBE20; // type:object size:0x2 data:2byte
lbl_800BBE22 = .sbss:0x800BBE22; // type:object size:0x2 data:2byte
lbl_800BBE24 = .sbss:0x800BBE24; // type:object size:0x4 data:4byte
lbl_800BBE28 = .sbss:0x800BBE28; // type:object size:0x4 data:4byte
lbl_800BBE2C = .sbss:0x800BBE2C; // type:object size:0x4 data:4byte
lbl_800BBE30 = .sbss:0x800BBE30; // type:object size:0x8 data:4byte
lbl_800BBE38 = .sbss:0x800BBE38; // type:object size:0x4 data:4byte
lbl_800BBE3C = .sbss:0x800BBE3C; // type:object size:0x4 data:4byte
lbl_800BBE40 = .sbss:0x800BBE40; // type:object size:0x4 data:4byte
CurrTvMode = .sbss:0x800BBE44; // type:object size:0x4 scope:local data:4byte
lbl_800BBE48 = .sbss:0x800BBE48; // type:object size:0x4 data:4byte
lbl_800BBE4C = .sbss:0x800BBE4C; // type:object size:0x4 data:4byte
lbl_800BBE50 = .sbss:0x800BBE50; // type:object size:0x4 data:4byte
lbl_800BBE54 = .sbss:0x800BBE54; // type:object size:0x4 data:4byte
lbl_800BBE58 = .sbss:0x800BBE58; // type:object size:0x8
lbl_800BBE60 = .sbss:0x800BBE60; // type:object size:0x4 data:4byte
lbl_800BBE64 = .sbss:0x800BBE64; // type:object size:0x4 data:4byte
lbl_800BBE68 = .sbss:0x800BBE68; // type:object size:0x4 data:4byte
lbl_800BBE6C = .sbss:0x800BBE6C; // type:object size:0x4 data:4byte
lbl_800BBE70 = .sbss:0x800BBE70; // type:object size:0x4 data:4byte
lbl_800BBE74 = .sbss:0x800BBE74; // type:object size:0x4 data:4byte
lbl_800BBE78 = .sbss:0x800BBE78; // type:object size:0x4 data:4byte
lbl_800BBE7C = .sbss:0x800BBE7C; // type:object size:0x4 data:4byte
lbl_800BBE80 = .sbss:0x800BBE80; // type:object size:0x4 data:float
lbl_800BBE84 = .sbss:0x800BBE84; // type:object size:0x4 data:4byte
lbl_800BBE88 = .sbss:0x800BBE88; // type:object size:0x8 data:4byte
lbl_800BBE90 = .sbss:0x800BBE90; // type:object size:0x4 data:4byte
lbl_800BBE94 = .sbss:0x800BBE94; // type:object size:0x4 data:4byte
lbl_800BBE98 = .sbss:0x800BBE98; // type:object size:0x4 data:4byte
lbl_800BBE9C = .sbss:0x800BBE9C; // type:object size:0x4 data:4byte
lbl_800BBEA0 = .sbss:0x800BBEA0; // type:object size:0x4 data:4byte
lbl_800BBEA4 = .sbss:0x800BBEA4; // type:object size:0x4 data:4byte
lbl_800BBEA8 = .sbss:0x800BBEA8; // type:object size:0x4 data:4byte
lbl_800BBEAC = .sbss:0x800BBEAC; // type:object size:0x4 data:4byte
lbl_800BBEB0 = .sbss:0x800BBEB0; // type:object size:0x4 data:4byte
lbl_800BBEB4 = .sbss:0x800BBEB4; // type:object size:0x4 data:4byte
lbl_800BBEB8 = .sbss:0x800BBEB8; // type:object size:0x4 data:4byte
lbl_800BBEBC = .sbss:0x800BBEBC; // type:object size:0x4 data:4byte
lbl_800BBEC0 = .sbss:0x800BBEC0; // type:object size:0x4 data:4byte
lbl_800BBEC4 = .sbss:0x800BBEC4; // type:object size:0x4 data:4byte
lbl_800BBEC8 = .sbss:0x800BBEC8; // type:object size:0x4 data:4byte
lbl_800BBECC = .sbss:0x800BBECC; // type:object size:0x4 data:4byte
lbl_800BBED0 = .sbss:0x800BBED0; // type:object size:0x4 data:4byte
lbl_800BBED4 = .sbss:0x800BBED4; // type:object size:0x4 data:4byte
lbl_800BBED8 = .sbss:0x800BBED8; // type:object size:0x8 data:4byte
lbl_800BBEE0 = .sbss:0x800BBEE0; // type:object size:0x4 data:4byte
lbl_800BBEE4 = .sbss:0x800BBEE4; // type:object size:0x4 data:4byte
lbl_800BBEE8 = .sbss:0x800BBEE8; // type:object size:0x4 data:4byte
lbl_800BBEEC = .sbss:0x800BBEEC; // type:object size:0x4 data:4byte
lbl_800BBEF0 = .sbss:0x800BBEF0; // type:object size:0x8 data:4byte
lbl_800BBEF8 = .sbss:0x800BBEF8; // type:object size:0x4 data:4byte
lbl_800BBEFC = .sbss:0x800BBEFC; // type:object size:0x4 data:4byte
lbl_800BBF00 = .sbss:0x800BBF00; // type:object size:0x4 data:4byte
lbl_800BBF04 = .sbss:0x800BBF04; // type:object size:0x4 data:4byte
lbl_800BBF08 = .sbss:0x800BBF08; // type:object size:0x4 data:4byte
lbl_800BBF0C = .sbss:0x800BBF0C; // type:object size:0x2 data:2byte
lbl_800BBF10 = .sbss:0x800BBF10; // type:object size:0x4 data:4byte
lbl_800BBF14 = .sbss:0x800BBF14; // type:object size:0x4 data:4byte
lbl_800BBF18 = .sbss:0x800BBF18; // type:object size:0x4 data:4byte
lbl_800BBF1C = .sbss:0x800BBF1C; // type:object size:0x4 data:4byte
lbl_800BBF20 = .sbss:0x800BBF20; // type:object size:0x4 data:4byte
lbl_800BBF24 = .sbss:0x800BBF24; // type:object size:0x4 data:4byte
lbl_800BBF28 = .sbss:0x800BBF28; // type:object size:0x4 data:4byte
lbl_800BBF2C = .sbss:0x800BBF2C; // type:object size:0x1 data:byte
lbl_800BBF30 = .sbss:0x800BBF30; // type:object size:0x4 data:4byte
lbl_800BBF34 = .sbss:0x800BBF34; // type:object size:0x4 data:4byte
lbl_800BBF40 = .sdata2:0x800BBF40; // type:object size:0x4 data:4byte
lbl_800BBF44 = .sdata2:0x800BBF44; // type:object size:0x4 data:float
lbl_800BBF48 = .sdata2:0x800BBF48; // type:object size:0x4 data:float
lbl_800BBF50 = .sdata2:0x800BBF50; // type:object size:0x8 data:double
lbl_800BBF58 = .sdata2:0x800BBF58; // type:object size:0x4 data:float
lbl_800BBF60 = .sdata2:0x800BBF60; // type:object size:0x8 data:double
lbl_800BBF68 = .sdata2:0x800BBF68; // type:object size:0x8 data:double
lbl_800BBF70 = .sdata2:0x800BBF70; // type:object size:0x8 data:double
lbl_800BBF78 = .sdata2:0x800BBF78; // type:object size:0x8 data:double
lbl_800BBF80 = .sdata2:0x800BBF80; // type:object size:0x8 data:double
